date,feature,importance
2017-01-31,momentum_126,0.026867744041732585
2017-02-28,volatility_21,0.24174281337092526
2017-02-28,momentum_252,0.16405840151983836
2017-02-28,drawdown_63,0.15404859829240417
2017-02-28,momentum_63,0.12845340837515015
2017-02-28,volatility_63,0.10713852083915239
2017-02-28,momentum_21,0.0747082771481976
2017-02-28,ma_spread_50_200,0.06375233743760467
2017-02-28,rsi_14,0.03959467020541407
2017-02-28,momentum_126,0.02650297281131338
2017-03-31,volatility_21,0.2390489687318676
2017-03-31,momentum_252,0.16499546795488326
2017-03-31,drawdown_63,0.15250775741734252
2017-03-31,momentum_63,0.13464964092968412
2017-03-31,volatility_63,0.10725752965800107
2017-03-31,ma_spread_50_200,0.07042932800793442
2017-03-31,momentum_21,0.0665302936515322
2017-03-31,rsi_14,0.037335074065521355
2017-03-31,momentum_126,0.02724593958323342
2017-04-28,volatility_21,0.24371870209187613
2017-04-28,momentum_252,0.15821797691467374
2017-04-28,drawdown_63,0.15370534040251532
2017-04-28,momentum_63,0.12886081685827372
2017-04-28,volatility_63,0.11627043911965945
2017-04-28,ma_spread_50_200,0.06820321120879472
2017-04-28,momentum_21,0.06741561753361093
2017-04-28,rsi_14,0.03796610877151201
2017-04-28,momentum_126,0.02564178709908409
2017-05-31,volatility_21,0.24415292126954574
2017-05-31,drawdown_63,0.16159650039816978
2017-05-31,momentum_252,0.16050364463617223
2017-05-31,momentum_63,0.11957129543822627
2017-05-31,volatility_63,0.1163545023698367
2017-05-31,momentum_21,0.06807072792349904
2017-05-31,ma_spread_50_200,0.06468618655282829
2017-05-31,rsi_14,0.03766659097720627
2017-05-31,momentum_126,0.027397630434515718
2017-06-30,volatility_21,0.25205149847686414
2017-06-30,momentum_252,0.15594704853977392
2017-06-30,drawdown_63,0.15474296102176913
2017-06-30,momentum_63,0.12645489598616422
2017-06-30,volatility_63,0.11162891546899184
2017-06-30,ma_spread_50_200,0.06696932716327378
2017-06-30,momentum_21,0.06378220746059775
2017-06-30,rsi_14,0.03954244650100347
2017-06-30,momentum_126,0.028880699381561705
2017-07-31,volatility_21,0.2498726279365159
2017-07-31,momentum_252,0.15834140139849492
2017-07-31,drawdown_63,0.14748056736304765
2017-07-31,momentum_63,0.13654403129553155
2017-07-31,volatility_63,0.10966533509864597
2017-07-31,ma_spread_50_200,0.0663670979897792
2017-07-31,momentum_21,0.06272481386030951
2017-07-31,rsi_14,0.04148213740447451
2017-07-31,momentum_126,0.027521987653200786
2017-08-31,volatility_21,0.25077174800420277
2017-08-31,momentum_252,0.1524498688185096
2017-08-31,drawdown_63,0.15212158238305887
2017-08-31,momentum_63,0.13379207090340398
2017-08-31,volatility_63,0.10806017476421263
2017-08-31,ma_spread_50_200,0.06944525859272149
2017-08-31,momentum_21,0.05699989133486679
2017-08-31,rsi_14,0.04120646970699263
2017-08-31,momentum_126,0.03515293549203126
2017-09-29,volatility_21,0.2412236241237359
2017-09-29,momentum_252,0.1534257462565561
2017-09-29,momentum_63,0.1460957998453103
2017-09-29,drawdown_63,0.13374803709408098
2017-09-29,volatility_63,0.11750701079381372
2017-09-29,ma_spread_50_200,0.07239015734052781
2017-09-29,momentum_21,0.06630586551770623
2017-09-29,rsi_14,0.041832859563805676
2017-09-29,momentum_126,0.02747089946446326
2017-10-31,volatility_21,0.24737155910338865
2017-10-31,drawdown_63,0.15540416945624255
2017-10-31,momentum_252,0.15254093554678572
2017-10-31,momentum_63,0.12497685531908492
2017-10-31,volatility_63,0.11448388826634638
2017-10-31,momentum_21,0.06747422908032419
2017-10-31,ma_spread_50_200,0.06571890047590319
2017-10-31,rsi_14,0.0431851686134584
2017-10-31,momentum_126,0.028844294138465974
2017-11-30,volatility_21,0.24829095649939528
2017-11-30,momentum_252,0.1576808992735664
2017-11-30,drawdown_63,0.14799140762113544
2017-11-30,momentum_63,0.13077536124948252
2017-11-30,volatility_63,0.11621975534517977
2017-11-30,ma_spread_50_200,0.07161701010596554
2017-11-30,momentum_21,0.062100259679093724
2017-11-30,rsi_14,0.04245002751162291
2017-11-30,momentum_126,0.022874322714558314
2017-12-29,volatility_21,0.2504336698608392
2017-12-29,drawdown_63,0.1531636872179327
2017-12-29,momentum_252,0.15238458872574379
2017-12-29,momentum_63,0.13298238369330817
2017-12-29,volatility_63,0.1134393968537857
2017-12-29,ma_spread_50_200,0.06721426535128147
2017-12-29,momentum_21,0.06503204764475919
2017-12-29,rsi_14,0.04057014120720427
2017-12-29,momentum_126,0.024779819445145658
2018-01-31,volatility_21,0.25214162676993707
2018-01-31,momentum_252,0.15025939470788507
2018-01-31,drawdown_63,0.14871363817489452
2018-01-31,momentum_63,0.13713866049769782
2018-01-31,volatility_63,0.11693849871975656
2018-01-31,ma_spread_50_200,0.07129202224948647
2018-01-31,momentum_21,0.0525743408042851
2018-01-31,rsi_14,0.042589648176938597
2018-01-31,momentum_126,0.02835216989911884
2018-02-28,volatility_21,0.25369098024429687
2018-02-28,momentum_252,0.14669483123385832
2018-02-28,drawdown_63,0.14472315687829096
2018-02-28,momentum_63,0.13949629037567315
2018-02-28,volatility_63,0.10007755874320709
2018-02-28,ma_spread_50_200,0.07171655270653338
2018-02-28,momentum_21,0.06833600747154916
2018-02-28,rsi_14,0.04244671732550012
2018-02-28,momentum_126,0.032817905021091144
2018-03-29,volatility_21,0.23806579380860138
2018-03-29,momentum_252,0.1546340858524457
2018-03-29,drawdown_63,0.15263802764689144
2018-03-29,momentum_63,0.13716046463218315
2018-03-29,volatility_63,0.10797582808850127
2018-03-29,ma_spread_50_200,0.06952177502642175
2018-03-29,momentum_21,0.06808045845194573
2018-03-29,rsi_14,0.042062739614782345
2018-03-29,momentum_126,0.029860826878227165
2018-04-30,volatility_21,0.1977862562438713
2018-04-30,drawdown_63,0.1735209829761301
2018-04-30,momentum_252,0.15372496692618343
2018-04-30,volatility_63,0.1355998066191493
2018-04-30,momentum_63,0.12814829054745802
2018-04-30,momentum_21,0.07528290804928688
2018-04-30,ma_spread_50_200,0.06620621457773246
2018-04-30,rsi_14,0.03973579473088656
2018-04-30,momentum_126,0.029994779329301904
2018-05-31,volatility_21,0.20248849151375045
2018-05-31,drawdown_63,0.15679173500159574
2018-05-31,momentum_252,0.1513916487807675
2018-05-31,momentum_63,0.13667979755662663
2018-05-31,volatility_63,0.13452985214674937
2018-05-31,momentum_21,0.07521330073407383
2018-05-31,ma_spread_50_200,0.07048955184518345
2018-05-31,rsi_14,0.03793898415432323
2018-05-31,momentum_126,0.034476638266929885
2018-06-29,volatility_21,0.19454829921720493
2018-06-29,drawdown_63,0.1642117590314276
2018-06-29,volatility_63,0.1482958146539799
2018-06-29,momentum_252,0.14331308574990415
2018-06-29,momentum_63,0.12118467888087615
2018-06-29,momentum_21,0.08237615607224304
2018-06-29,ma_spread_50_200,0.07028126375339536
2018-06-29,momentum_126,0.03994535308690575
2018-06-29,rsi_14,0.03584358955406323
2018-07-31,volatility_21,0.19026198142102924
2018-07-31,drawdown_63,0.15672055594663345
2018-07-31,momentum_252,0.1482933491055139
2018-07-31,volatility_63,0.14642430904478576
2018-07-31,momentum_63,0.12862333649729557
2018-07-31,momentum_21,0.07863082609144985
2018-07-31,ma_spread_50_200,0.07658580237639008
2018-07-31,momentum_126,0.0402337253622589
2018-07-31,rsi_14,0.0342261141546432
2018-08-31,volatility_21,0.1946497993983007
2018-08-31,drawdown_63,0.16026035009421508
2018-08-31,volatility_63,0.14643905018526374
2018-08-31,momentum_252,0.1430300190732277
2018-08-31,momentum_63,0.12406579621624199
2018-08-31,ma_spread_50_200,0.07735762121936095
2018-08-31,momentum_21,0.07521223818001459
2018-08-31,momentum_126,0.04297098082695737
2018-08-31,rsi_14,0.03601414480641788
2018-09-28,volatility_21,0.19391195747771178
2018-09-28,drawdown_63,0.16478967286001672
2018-09-28,volatility_63,0.14588343028074502
2018-09-28,momentum_252,0.14098029780384597
2018-09-28,momentum_63,0.12075134229911508
2018-09-28,ma_spread_50_200,0.080125044184451
2018-09-28,momentum_21,0.07661008618844511
2018-09-28,momentum_126,0.042537461646994526
2018-09-28,rsi_14,0.03441070725867471
2018-10-31,volatility_21,0.18366384668663016
2018-10-31,volatility_63,0.1573162640156179
2018-10-31,drawdown_63,0.15369666412880909
2018-10-31,momentum_252,0.14085505696746936
2018-10-31,momentum_63,0.1313335447942449
2018-10-31,ma_spread_50_200,0.08596187687826959
2018-10-31,momentum_21,0.0684054726138943
2018-10-31,momentum_126,0.04348493750176318
2018-10-31,rsi_14,0.03528233641330152
2018-11-30,volatility_21,0.17388785607601473
2018-11-30,volatility_63,0.16923907968393356
2018-11-30,drawdown_63,0.15129335787386863
2018-11-30,momentum_252,0.14178572369364909
2018-11-30,momentum_63,0.1297833664656446
2018-11-30,ma_spread_50_200,0.08226737685233172
2018-11-30,momentum_21,0.07565666778497565
2018-11-30,momentum_126,0.04577336829391819
2018-11-30,rsi_14,0.030313203275663916
2018-12-31,volatility_63,0.17859821783608731
2018-12-31,volatility_21,0.15455811735303293
2018-12-31,momentum_63,0.15065453622350175
2018-12-31,momentum_252,0.14306455878285307
2018-12-31,drawdown_63,0.13816043053669186
2018-12-31,ma_spread_50_200,0.09601587566318766
2018-12-31,momentum_21,0.06149464556952105
2018-12-31,momentum_126,0.04589607531682572
2018-12-31,rsi_14,0.03155754271829878
2019-01-31,momentum_63,0.25457448705939895
2019-01-31,volatility_63,0.15738156086242536
2019-01-31,volatility_21,0.14382269247081847
2019-01-31,momentum_252,0.1312168647294704
2019-01-31,drawdown_63,0.11134811490888803
2019-01-31,ma_spread_50_200,0.07514998757653561
2019-01-31,momentum_21,0.06028326767706027
2019-01-31,momentum_126,0.03652643948957616
2019-01-31,rsi_14,0.029696585225826803
2019-02-28,momentum_63,0.27340121553282853
2019-02-28,volatility_63,0.16501637476195694
2019-02-28,momentum_252,0.13955882779148987
2019-02-28,volatility_21,0.13529613758351713
2019-02-28,drawdown_63,0.08783966458006505
2019-02-28,momentum_21,0.062484988786807104
2019-02-28,ma_spread_50_200,0.05911730123312526
2019-02-28,momentum_126,0.04976604743256266
2019-02-28,rsi_14,0.02751944229764752
2019-03-29,momentum_63,0.28303251824108455
2019-03-29,volatility_63,0.16870290120297918
2019-03-29,volatility_21,0.13969032792322536
2019-03-29,momentum_252,0.1391549230203383
2019-03-29,drawdown_63,0.07838358498665532
2019-03-29,momentum_21,0.05957249254789921
2019-03-29,ma_spread_50_200,0.05859747111127411
2019-03-29,momentum_126,0.04645290862262005
2019-03-29,rsi_14,0.026412872343923994
2019-04-30,momentum_63,0.26860250477315367
2019-04-30,volatility_63,0.17199234560579857
2019-04-30,volatility_21,0.14125702734558376
2019-04-30,momentum_252,0.1383758151998089
2019-04-30,drawdown_63,0.08244353803194446
2019-04-30,momentum_21,0.06677188189354029
2019-04-30,ma_spread_50_200,0.05337690938949078
2019-04-30,momentum_126,0.05117331720878059
2019-04-30,rsi_14,0.026006660551899
2019-05-31,momentum_63,0.25888744155257354
2019-05-31,volatility_63,0.16899631967521497
2019-05-31,volatility_21,0.14095263662100688
2019-05-31,momentum_252,0.14074298942234378
2019-05-31,drawdown_63,0.08500757318772703
2019-05-31,momentum_21,0.07126980291226374
2019-05-31,ma_spread_50_200,0.05894021235685242
2019-05-31,momentum_126,0.048869453384137555
2019-05-31,rsi_14,0.02633357088788011
2019-06-28,momentum_63,0.27276770551364293
2019-06-28,volatility_63,0.1685697366713873
2019-06-28,volatility_21,0.14103557514924445
2019-06-28,momentum_252,0.13792905787645163
2019-06-28,momentum_21,0.07361977599173077
2019-06-28,drawdown_63,0.07100833227731153
2019-06-28,ma_spread_50_200,0.06603866871186737
2019-06-28,momentum_126,0.042800071454499565
2019-06-28,rsi_14,0.026231076353864482
2019-07-31,momentum_63,0.2604087086985234
2019-07-31,volatility_63,0.1677687159427687
2019-07-31,momentum_252,0.1379105685674933
2019-07-31,volatility_21,0.1363419112171957
2019-07-31,drawdown_63,0.08467859697209419
2019-07-31,momentum_21,0.07793767515827664
2019-07-31,ma_spread_50_200,0.06495586396786501
2019-07-31,momentum_126,0.044660465881196335
2019-07-31,rsi_14,0.02533749359458674
2019-08-30,momentum_63,0.24380038668972898
2019-08-30,volatility_63,0.16637737210044834
2019-08-30,momentum_252,0.13561511475090723
2019-08-30,volatility_21,0.1343374515321263
2019-08-30,drawdown_63,0.09398476368962848
2019-08-30,momentum_21,0.07974702058508706
2019-08-30,ma_spread_50_200,0.07713285344328728
2019-08-30,momentum_126,0.04388995372214753
2019-08-30,rsi_14,0.025115083486638764
2019-09-30,momentum_63,0.24707018551347387
2019-09-30,volatility_63,0.1686155287490105
2019-09-30,momentum_252,0.13685559089230473
2019-09-30,volatility_21,0.13338637376684212
2019-09-30,momentum_21,0.09812261308507049
2019-09-30,drawdown_63,0.08764707240083185
2019-09-30,ma_spread_50_200,0.06452494934317443
2019-09-30,momentum_126,0.039423135312386066
2019-09-30,rsi_14,0.024354550936905785
2019-10-31,momentum_63,0.24380026636247246
2019-10-31,volatility_63,0.16434108328200958
2019-10-31,momentum_252,0.13485072982361768
2019-10-31,volatility_21,0.13230760094836014
2019-10-31,momentum_21,0.10421967480445696
2019-10-31,drawdown_63,0.08846668519683029
2019-10-31,ma_spread_50_200,0.06679658110035298
2019-10-31,momentum_126,0.04010822555655658
2019-10-31,rsi_14,0.025109152925343454
2019-11-29,momentum_63,0.2524632945634412
2019-11-29,volatility_63,0.16089098532076299
2019-11-29,volatility_21,0.13698282866888517
2019-11-29,momentum_252,0.13429922942554035
2019-11-29,momentum_21,0.11029279292027212
2019-11-29,drawdown_63,0.07976980890030123
2019-11-29,ma_spread_50_200,0.06497619328288451
2019-11-29,momentum_126,0.03629383926658937
2019-11-29,rsi_14,0.024031027651323037
2019-12-31,momentum_63,0.26377347514792837
2019-12-31,volatility_63,0.16083474595382
2019-12-31,momentum_252,0.13717516590450632
2019-12-31,volatility_21,0.13629568631095276
2019-12-31,momentum_21,0.10230372712719749
2019-12-31,drawdown_63,0.07465257370095071
2019-12-31,ma_spread_50_200,0.06041068715578143
2019-12-31,momentum_126,0.0396418345361163
2019-12-31,rsi_14,0.024912104162746685
2020-01-31,momentum_63,0.24400952355117844
2020-01-31,volatility_63,0.1643675422440461
2020-01-31,volatility_21,0.1425894166673901
2020-01-31,momentum_21,0.1185378565259003
2020-01-31,momentum_252,0.10887486997690245
2020-01-31,drawdown_63,0.0943988330839128
2020-01-31,ma_spread_50_200,0.05825144305667036
2020-01-31,momentum_126,0.04425748696913534
2020-01-31,rsi_14,0.02471302792486407
2020-02-28,momentum_63,0.25935160241516486
2020-02-28,volatility_63,0.16116567763325032
2020-02-28,volatility_21,0.159241425623959
2020-02-28,momentum_21,0.10516507571825201
2020-02-28,momentum_252,0.09093585439639168
2020-02-28,drawdown_63,0.0811479453342781
2020-02-28,ma_spread_50_200,0.06840813498226567
2020-02-28,momentum_126,0.0481725421750272
2020-02-28,rsi_14,0.02641174172141114
2020-03-31,momentum_63,0.23056727041017075
2020-03-31,volatility_21,0.20026583179875626
2020-03-31,volatility_63,0.1744628333085317
2020-03-31,momentum_252,0.12870947597476773
2020-03-31,ma_spread_50_200,0.07609955203935094
2020-03-31,momentum_21,0.06982201531803148
2020-03-31,momentum_126,0.059504016684785055
2020-03-31,drawdown_63,0.03601572618968827
2020-03-31,rsi_14,0.024553278275917797
2020-04-30,drawdown_63,0.23366971554280805
2020-04-30,volatility_21,0.18987060598686858
2020-04-30,volatility_63,0.16698194202255018
2020-04-30,momentum_252,0.12213384200145452
2020-04-30,momentum_63,0.10934824628484
2020-04-30,ma_spread_50_200,0.07405137151346147
2020-04-30,momentum_21,0.045333375089465014
2020-04-30,momentum_126,0.03359962837272164
2020-04-30,rsi_14,0.025011273185830553
2020-05-29,drawdown_63,0.2911110772165992
2020-05-29,volatility_21,0.15128047976332848
2020-05-29,volatility_63,0.12658489462081676
2020-05-29,momentum_252,0.1250852606776628
2020-05-29,momentum_63,0.10783156895552835
2020-05-29,momentum_21,0.06835739705813232
2020-05-29,ma_spread_50_200,0.057025547254877115
2020-05-29,momentum_126,0.042623473697580384
2020-05-29,rsi_14,0.030100300755474586
2020-06-30,drawdown_63,0.28472025132508066
2020-06-30,volatility_63,0.22638517740668035
2020-06-30,momentum_63,0.11250748165710449
2020-06-30,volatility_21,0.10281860371273815
2020-06-30,momentum_252,0.09447747202940375
2020-06-30,ma_spread_50_200,0.06622733249810507
2020-06-30,momentum_21,0.05793620073488186
2020-06-30,rsi_14,0.03086403436499118
2020-06-30,momentum_126,0.02406344627101449
2020-07-31,drawdown_63,0.2849007376795299
2020-07-31,momentum_63,0.16933284073486873
2020-07-31,volatility_63,0.1451903404467774
2020-07-31,volatility_21,0.11888950237662167
2020-07-31,momentum_252,0.0889552704161366
2020-07-31,ma_spread_50_200,0.06865375900225967
2020-07-31,momentum_21,0.05034732361242691
2020-07-31,momentum_126,0.04651584666030374
2020-07-31,rsi_14,0.02721437907107537
2020-08-31,drawdown_63,0.2612481200293155
2020-08-31,momentum_63,0.1845332678342145
2020-08-31,volatility_63,0.1574371091588757
2020-08-31,volatility_21,0.12557586096133488
2020-08-31,momentum_252,0.08010387454015234
2020-08-31,ma_spread_50_200,0.06026439032947939
2020-08-31,momentum_21,0.05243053463811745
2020-08-31,momentum_126,0.04577087528075631
2020-08-31,rsi_14,0.032635967227754
2020-09-30,momentum_63,0.3309745545776239
2020-09-30,drawdown_63,0.14787389623944386
2020-09-30,volatility_63,0.1420925409422333
2020-09-30,volatility_21,0.12455378877639056
2020-09-30,momentum_252,0.07150652804097596
2020-09-30,ma_spread_50_200,0.06506570389799492
2020-09-30,momentum_21,0.045261650497428974
2020-09-30,momentum_126,0.042140011402308004
2020-09-30,rsi_14,0.03053132562560052
2020-10-30,momentum_63,0.256744112403684
2020-10-30,drawdown_63,0.20069052704966867
2020-10-30,volatility_63,0.1529035199264856
2020-10-30,volatility_21,0.11676971190424641
2020-10-30,momentum_252,0.08309885619065913
2020-10-30,ma_spread_50_200,0.06986322139820123
2020-10-30,momentum_21,0.0453424641753246
2020-10-30,momentum_126,0.03773411302184905
2020-10-30,rsi_14,0.03685347392988133
2020-11-30,momentum_63,0.28804262856059365
2020-11-30,drawdown_63,0.14836687027349013
2020-11-30,volatility_63,0.13915940997434678
2020-11-30,momentum_252,0.1223194049540874
2020-11-30,volatility_21,0.12024575771489884
2020-11-30,ma_spread_50_200,0.058699785930116974
2020-11-30,rsi_14,0.043721665012274195
2020-11-30,momentum_126,0.04067136572945451
2020-11-30,momentum_21,0.03877311185073762
2020-12-31,momentum_63,0.31223938643114857
2020-12-31,momentum_252,0.150409249959792
2020-12-31,volatility_63,0.14104348540165293
2020-12-31,drawdown_63,0.11729635019297414
2020-12-31,volatility_21,0.10862405996211616
2020-12-31,ma_spread_50_200,0.04904401183338632
2020-12-31,momentum_126,0.04317382476828239
2020-12-31,rsi_14,0.04298283030513986
2020-12-31,momentum_21,0.03518680114550762
2021-01-29,momentum_63,0.30745710350299943
2021-01-29,momentum_252,0.15488742155795107
2021-01-29,volatility_63,0.147904646418506
2021-01-29,volatility_21,0.11153123556596568
2021-01-29,drawdown_63,0.10999730298503728
2021-01-29,ma_spread_50_200,0.05179132184743944
2021-01-29,momentum_126,0.0432353411914927
2021-01-29,rsi_14,0.041872661999882724
2021-01-29,momentum_21,0.03132296493072564
2021-02-26,momentum_63,0.323437402391733
2021-02-26,volatility_63,0.1591496367499431
2021-02-26,momentum_252,0.14698325766089546
2021-02-26,volatility_21,0.10550373815773398
2021-02-26,drawdown_63,0.09282411098449035
2021-02-26,ma_spread_50_200,0.061087431666009676
2021-02-26,rsi_14,0.04148093942868033
2021-02-26,momentum_126,0.0413819244542423
2021-02-26,momentum_21,0.0281515585062719
2021-03-31,momentum_63,0.2990477845442195
2021-03-31,volatility_63,0.17819532192549598
2021-03-31,momentum_252,0.14490351342179625
2021-03-31,drawdown_63,0.10024395353511875
2021-03-31,volatility_21,0.09504199495214347
2021-03-31,ma_spread_50_200,0.08121029050733886
2021-03-31,momentum_126,0.04061779619851703
2021-03-31,rsi_14,0.03663657512832065
2021-03-31,momentum_21,0.024102769787049554
2021-04-30,momentum_63,0.2869252705009407
2021-04-30,volatility_63,0.17904047117191937
2021-04-30,momentum_252,0.13622164664031658
2021-04-30,drawdown_63,0.11201423660810506
2021-04-30,volatility_21,0.09310322386083711
2021-04-30,ma_spread_50_200,0.08293710643649799
2021-04-30,momentum_126,0.04190320010836969
2021-04-30,rsi_14,0.03761513291515197
2021-04-30,momentum_21,0.030239711757861613
2021-05-28,momentum_63,0.29920948973581035
2021-05-28,volatility_63,0.1762744812317791
2021-05-28,momentum_252,0.13531439675512333
2021-05-28,drawdown_63,0.101570513685374
2021-05-28,volatility_21,0.09378875090307984
2021-05-28,ma_spread_50_200,0.08687739965170913
2021-05-28,rsi_14,0.03901335703345706
2021-05-28,momentum_126,0.03637788876472559
2021-05-28,momentum_21,0.03157372223894176
2021-06-30,momentum_63,0.2898105918676163
2021-06-30,volatility_63,0.1807099936485189
2021-06-30,momentum_252,0.13487890857645796
2021-06-30,drawdown_63,0.11076725929899389
2021-06-30,volatility_21,0.09504645331085784
2021-06-30,ma_spread_50_200,0.08352966777719945
2021-06-30,momentum_126,0.03743966859292291
2021-06-30,rsi_14,0.035089522899302845
2021-06-30,momentum_21,0.032727934028129874
2021-07-30,momentum_63,0.30546280234430506
2021-07-30,volatility_63,0.17450086188876324
2021-07-30,momentum_252,0.1366498482705938
2021-07-30,drawdown_63,0.09925724071576114
2021-07-30,volatility_21,0.08982627344763199
2021-07-30,ma_spread_50_200,0.08907706267674595
2021-07-30,rsi_14,0.04006738795977291
2021-07-30,momentum_126,0.03438322116016724
2021-07-30,momentum_21,0.030775301536258723
2021-08-31,momentum_63,0.30570371039351785
2021-08-31,volatility_63,0.17142808771392987
2021-08-31,momentum_252,0.13998461234703016
2021-08-31,drawdown_63,0.09772693645542264
2021-08-31,ma_spread_50_200,0.09126160209707754
2021-08-31,volatility_21,0.08794111496648957
2021-08-31,rsi_14,0.040386067042883764
2021-08-31,momentum_126,0.03353524189595609
2021-08-31,momentum_21,0.03203262708769246
2021-09-30,momentum_63,0.30444439893323805
2021-09-30,volatility_63,0.17784602799524687
2021-09-30,momentum_252,0.13441088785532823
2021-09-30,drawdown_63,0.10060742019843924
2021-09-30,ma_spread_50_200,0.09095156419735716
2021-09-30,volatility_21,0.08766437996957173
2021-09-30,rsi_14,0.04028277486749627
2021-09-30,momentum_126,0.0338166228892293
2021-09-30,momentum_21,0.029975923094093145
2021-10-29,momentum_63,0.2980234199929543
2021-10-29,volatility_63,0.18305805126564437
2021-10-29,momentum_252,0.13174810462452455
2021-10-29,drawdown_63,0.10328447524113075
2021-10-29,volatility_21,0.08953785691700393
2021-10-29,ma_spread_50_200,0.08775918197229957
2021-10-29,rsi_14,0.0406907686813122
2021-10-29,momentum_126,0.03801283345420792
2021-10-29,momentum_21,0.02788530785092249
2021-11-30,momentum_63,0.3079758486262075
2021-11-30,volatility_63,0.17960747264920504
2021-11-30,momentum_252,0.1310269048573505
2021-11-30,drawdown_63,0.09778980958019388
2021-11-30,volatility_21,0.0916298865213707
2021-11-30,ma_spread_50_200,0.08427344516768392
2021-11-30,rsi_14,0.040397567423552626
2021-11-30,momentum_126,0.03639120008679835
2021-11-30,momentum_21,0.03090786508763746
2021-12-31,momentum_63,0.2868024245083566
2021-12-31,volatility_63,0.1827768012543315
2021-12-31,momentum_252,0.127534158573706
2021-12-31,drawdown_63,0.11151555911396516
2021-12-31,ma_spread_50_200,0.09330195581086619
2021-12-31,volatility_21,0.09073934837152808
2021-12-31,rsi_14,0.0383640543222557
2021-12-31,momentum_126,0.0380647742471654
2021-12-31,momentum_21,0.030900923797825528
2022-01-31,momentum_63,0.3018585028161704
2022-01-31,volatility_63,0.17965092613162786
2022-01-31,momentum_252,0.13311560309791323
2022-01-31,volatility_21,0.09845242320824933
2022-01-31,drawdown_63,0.09285268631816995
2022-01-31,ma_spread_50_200,0.08253988880328438
2022-01-31,momentum_126,0.041051941774150454
2022-01-31,rsi_14,0.03900814756190023
2022-01-31,momentum_21,0.03146988028853431
2022-02-28,momentum_63,0.29422056045344536
2022-02-28,volatility_63,0.18515223829440142
2022-02-28,momentum_252,0.13495227591863826
2022-02-28,drawdown_63,0.09907127677214583
2022-02-28,volatility_21,0.09706097233216225
2022-02-28,ma_spread_50_200,0.07666947054838841
2022-02-28,rsi_14,0.04036503898571274
2022-02-28,momentum_126,0.03993527958197468
2022-02-28,momentum_21,0.03257288711313097
2022-03-31,momentum_63,0.29466231005293786
2022-03-31,volatility_63,0.19018554320896924
2022-03-31,momentum_252,0.13361733951503374
2022-03-31,drawdown_63,0.10244372409380871
2022-03-31,volatility_21,0.09093634071528463
2022-03-31,ma_spread_50_200,0.07919177583685941
2022-03-31,rsi_14,0.04077348868042679
2022-03-31,momentum_126,0.03883665393533317
2022-03-31,momentum_21,0.029352823961346527
2022-04-29,momentum_63,0.29093580060289215
2022-04-29,volatility_63,0.19916582101313948
2022-04-29,momentum_252,0.12598562595472937
2022-04-29,drawdown_63,0.10443688543545464
2022-04-29,volatility_21,0.09208330591651116
2022-04-29,ma_spread_50_200,0.08482716194143844
2022-04-29,rsi_14,0.03829325456128689
2022-04-29,momentum_126,0.03370228748549657
2022-04-29,momentum_21,0.030569857089051387
2022-05-31,momentum_63,0.2984490520769276
2022-05-31,volatility_63,0.18165386678210071
2022-05-31,momentum_252,0.13781152995546195
2022-05-31,drawdown_63,0.11158479520036871
2022-05-31,ma_spread_50_200,0.08942340974887819
2022-05-31,volatility_21,0.0845756353937202
2022-05-31,rsi_14,0.0374938356584076
2022-05-31,momentum_126,0.030163459831890515
2022-05-31,momentum_21,0.028844415352244433
2022-06-30,momentum_63,0.28680492524082263
2022-06-30,volatility_63,0.17673534375856573
2022-06-30,momentum_252,0.1400004726339588
2022-06-30,drawdown_63,0.11907138354651742
2022-06-30,ma_spread_50_200,0.09855686847403149
2022-06-30,volatility_21,0.08416862193785424
2022-06-30,momentum_126,0.03262280631042933
2022-06-30,rsi_14,0.032340862610385705
2022-06-30,momentum_21,0.029698715487434666
2022-07-29,momentum_63,0.3138625393926584
2022-07-29,volatility_63,0.1640886087775028
2022-07-29,momentum_252,0.14250040528119218
2022-07-29,ma_spread_50_200,0.11165561075978886
2022-07-29,drawdown_63,0.10784161236975515
2022-07-29,volatility_21,0.07267415825653738
2022-07-29,rsi_14,0.030085378140828505
2022-07-29,momentum_126,0.028646099083051307
2022-07-29,momentum_21,0.028645587938685522
2022-08-31,momentum_63,0.33186975517219985
2022-08-31,volatility_63,0.17069650850234763
2022-08-31,momentum_252,0.13718358335735448
2022-08-31,ma_spread_50_200,0.09691327845379522
2022-08-31,volatility_21,0.08583492778041653
2022-08-31,drawdown_63,0.08469142454520656
2022-08-31,momentum_21,0.03505445280491816
2022-08-31,rsi_14,0.03275610108579924
2022-08-31,momentum_126,0.02499996829796238
2022-09-30,momentum_63,0.33722803791079975
2022-09-30,volatility_63,0.15845419516480194
2022-09-30,ma_spread_50_200,0.14371041645998078
2022-09-30,momentum_252,0.13709863264100627
2022-09-30,drawdown_63,0.09172651553038108
2022-09-30,volatility_21,0.05820240520548369
2022-09-30,rsi_14,0.029299301254167947
2022-09-30,momentum_21,0.026847388749171936
2022-09-30,momentum_126,0.017433107084206624
2022-10-31,momentum_63,0.3508425480007087
2022-10-31,ma_spread_50_200,0.16259573918343784
2022-10-31,volatility_63,0.15210341445640385
2022-10-31,momentum_252,0.13557256650951513
2022-10-31,drawdown_63,0.0764314286496982
2022-10-31,volatility_21,0.05566900257723322
2022-10-31,rsi_14,0.027930358336424738
